Run Time,Pressure,Temperature
0.054857143,2.75974026,11.2012987
0.082285714,2.75974026,11.2012987
0.109714286,2.75974026,11.2012987
0.137142857,2.75974026,11.2012987
0.164571429,2.75974026,11.52597403
0.192,2.75974026,11.52597403
0.219428571,2.75974026,11.52597403
0.246857143,2.75974026,11.52597403
0.274285714,2.75974026,11.85064935
0.301714286,2.75974026,11.85064935
0.329142857,2.75974026,12.17532468
0.356571429,2.75974026,12.17532468
0.384,2.75974026,12.5
0.411428571,2.75974026,12.5
0.438857143,2.75974026,12.5
0.466285714,2.75974026,12.82467532
0.493714286,2.75974026,12.82467532
0.521142857,2.75974026,12.82467532
0.548571429,2.75974026,12.82467532
0.576,2.75974026,13.14935065
0.603428571,2.75974026,13.14935065
0.630857143,2.75974026,13.14935065
0.658285714,2.75974026,13.47402597
0.685714286,2.75974026,13.47402597
0.713142857,2.75974026,13.7987013
0.740571429,2.75974026,13.7987013
0.768,2.75974026,13.7987013
0.795428571,2.75974026,14.12337662
0.822857143,2.75974026,14.12337662
0.850285714,2.75974026,14.44805195
0.877714286,2.75974026,14.44805195
0.905142857,2.75974026,14.77272727
0.932571429,2.75974026,14.77272727
0.96,2.75974026,14.77272727
0.987428571,2.75974026,15.0974026
1.014857143,2.75974026,15.0974026
1.042285714,2.75974026,15.0974026
1.069714286,2.75974026,15.0974026
1.097142857,2.75974026,15.42207792
1.124571429,2.75974026,15.42207792
1.152,2.75974026,15.42207792
1.179428571,2.75974026,15.74675325
1.206857143,2.75974026,15.74675325
1.234285714,2.75974026,15.74675325
1.261714286,2.75974026,15.74675325
1.289142857,2.75974026,16.07142857
1.316571429,2.75974026,16.07142857
1.344,2.75974026,16.3961039
1.371428571,2.75974026,16.3961039
1.398857143,2.75974026,16.72077922
1.426285714,2.75974026,16.72077922
1.453714286,2.75974026,16.72077922
1.481142857,2.75974026,17.04545455
1.508571429,2.75974026,17.04545455
1.536,2.75974026,17.37012987
1.563428571,2.75974026,17.37012987
1.590857143,2.75974026,17.69480519
1.618285714,2.75974026,17.69480519
1.645714286,2.75974026,17.69480519
1.673142857,2.75974026,18.01948052
1.700571429,2.75974026,18.01948052
1.728,2.75974026,18.01948052
1.755428571,2.75974026,18.01948052
1.782857143,2.75974026,18.34415584
1.810285714,2.75974026,18.66883117
1.837714286,2.75974026,18.66883117
1.865142857,2.75974026,18.99350649
1.892571429,2.75974026,18.99350649
1.92,2.75974026,19.31818182
1.947428571,2.75974026,19.31818182
1.974857143,2.75974026,19.31818182
2.002285714,2.75974026,19.64285714
2.029714286,2.75974026,19.64285714
2.057142857,2.75974026,19.96753247
2.084571429,2.75974026,20.29220779
2.112,2.75974026,20.29220779
2.139428571,2.75974026,20.29220779
2.166857143,2.75974026,20.61688312
2.194285714,2.75974026,20.61688312
2.221714286,2.75974026,20.94155844
2.249142857,2.75974026,20.94155844
2.276571429,2.75974026,20.94155844
2.304,2.75974026,21.26623377
2.331428571,2.75974026,21.26623377
2.358857143,2.75974026,21.59090909
2.386285714,2.75974026,21.59090909
2.413714286,2.75974026,21.91558442
2.441142857,2.75974026,21.91558442
2.468571429,2.75974026,21.91558442
2.496,2.75974026,22.24025974
2.523428571,2.75974026,22.24025974
2.550857143,2.75974026,22.24025974
2.578285714,2.75974026,22.56493506
2.605714286,2.75974026,22.88961039
2.633142857,2.75974026,22.88961039
2.660571429,3.084415584,22.88961039
2.688,3.733766234,23.21428571
2.715428571,4.058441558,23.21428571
2.742857143,4.058441558,23.21428571
2.770285714,4.707792208,23.53896104
2.797714286,5.357142857,23.53896104
2.825142857,6.006493506,23.86363636
2.852571429,6.655844156,24.18831169
2.88,7.305194805,24.18831169
2.907428571,7.954545455,24.51298701
2.934857143,8.603896104,24.51298701
2.962285714,9.577922078,24.83766234
2.989714286,9.902597403,24.83766234
3.017142857,10.55194805,25.16233766
3.044571429,11.2012987,25.16233766
3.072,12.5,25.48701299
3.099428571,12.5,25.48701299
3.126857143,13.14935065,25.81168831
3.154285714,14.12337662,25.81168831
3.181714286,14.77272727,25.81168831
3.209142857,14.77272727,26.13636364
3.236571429,15.42207792,26.13636364
3.264,16.07142857,26.46103896
3.291428571,16.3961039,26.46103896
3.318857143,16.72077922,26.78571429
3.346285714,17.37012987,26.78571429
3.373714286,17.69480519,27.11038961
3.401142857,18.34415584,27.11038961
3.428571429,18.66883117,27.43506494
3.456,19.31818182,27.43506494
3.483428571,19.96753247,27.75974026
3.510857143,20.61688312,27.75974026
3.538285714,20.61688312,27.75974026
3.565714286,21.59090909,28.08441558
3.593142857,21.91558442,28.08441558
3.620571429,22.88961039,28.40909091
3.648,22.88961039,28.40909091
3.675428571,23.86363636,28.73376623
3.702857143,24.51298701,29.05844156
3.730285714,24.83766234,29.05844156
3.757714286,25.48701299,29.38311688
3.785142857,26.13636364,29.38311688
3.812571429,26.78571429,29.70779221
3.84,27.75974026,29.70779221
3.867428571,28.40909091,29.70779221
3.894857143,29.05844156,30.03246753
3.922285714,29.70779221,30.35714286
3.949714286,30.35714286,30.35714286
3.977142857,31.00649351,30.68181818
4.004571429,31.33116883,30.68181818
4.032,32.30519481,30.68181818
4.059428571,33.27922078,31.00649351
4.086857143,33.92857143,31.33116883
4.114285714,34.57792208,31.33116883
4.141714286,35.22727273,31.33116883
4.169142857,36.2012987,31.65584416
4.196571429,36.85064935,31.65584416
4.224,37.5,31.98051948
4.251428571,38.14935065,31.98051948
4.278857143,39.12337662,31.98051948
4.306285714,39.77272727,32.30519481
4.333714286,40.0974026,32.62987013
4.361142857,40.74675325,32.62987013
4.388571429,42.04545455,32.95454545
4.416,42.69480519,32.95454545
4.443428571,43.34415584,33.27922078
4.470857143,44.31818182,33.6038961
4.498285714,44.96753247,33.92857143
4.525714286,45.94155844,33.92857143
4.553142857,46.26623377,34.25324675
4.580571429,46.91558442,34.25324675
4.608,47.56493506,34.57792208
4.635428571,48.21428571,34.57792208
4.662857143,48.53896104,34.9025974
4.690285714,49.51298701,34.9025974
4.717714286,49.83766234,35.22727273
4.745142857,50.48701299,35.22727273
4.772571429,51.13636364,35.55194805
4.8,51.46103896,35.55194805
4.827428571,52.43506494,35.87662338
4.854857143,52.75974026,36.2012987
4.882285714,53.40909091,36.2012987
4.909714286,53.73376623,36.2012987
4.937142857,54.38311688,36.52597403
4.964571429,55.03246753,36.52597403
4.992,55.68181818,36.52597403
5.019428571,56.33116883,36.85064935
5.046857143,56.98051948,36.85064935
5.074285714,57.95454545,37.17532468
5.101714286,58.6038961,37.17532468
5.129142857,59.25324675,37.17532468
5.156571429,59.9025974,37.5
5.184,60.87662338,37.5
5.211428571,61.52597403,37.82467532
5.238857143,61.85064935,37.82467532
5.266285714,62.5,38.14935065
5.293714286,63.14935065,38.14935065
5.321142857,63.7987013,38.47402597
5.348571429,64.12337662,38.47402597
5.376,64.44805195,38.7987013
5.403428571,65.42207792,38.7987013
5.430857143,66.07142857,39.12337662
5.458285714,66.3961039,39.12337662
5.485714286,67.04545455,39.44805195
5.513142857,67.69480519,39.44805195
5.540571429,68.66883117,39.77272727
5.568,68.99350649,39.77272727
5.595428571,69.96753247,39.77272727
5.622857143,70.29220779,40.42207792
5.650285714,71.26623377,40.42207792
5.677714286,71.91558442,40.42207792
5.705142857,72.24025974,40.42207792
5.732571429,72.88961039,40.74675325
5.76,73.53896104,40.74675325
5.787428571,74.18831169,41.07142857
5.814857143,74.83766234,41.07142857
5.842285714,75.48701299,41.3961039
5.869714286,76.13636364,41.72077922
5.897142857,76.78571429,41.72077922
5.924571429,77.11038961,41.72077922
5.952,75.16233766,42.04545455
5.979428571,72.88961039,42.04545455
6.006857143,72.88961039,42.37012987
6.034285714,72.88961039,42.37012987
6.061714286,73.53896104,42.69480519
6.089142857,75.16233766,42.69480519
6.116571429,77.43506494,43.01948052
6.144,78.08441558,43.01948052
6.171428571,80.03246753,43.34415584
6.198857143,81.00649351,43.34415584
6.226285714,81.65584416,43.66883117
6.253714286,81.65584416,43.66883117
6.281142857,82.30519481,43.66883117
6.308571429,83.27922078,43.99350649
6.336,83.6038961,44.31818182
6.363428571,84.25324675,44.31818182
6.390857143,84.9025974,44.31818182
6.418285714,85.55194805,44.64285714
6.445714286,86.2012987,44.64285714
6.473142857,86.85064935,44.64285714
6.500571429,87.17532468,44.96753247
6.528,87.5,44.96753247
6.555428571,88.14935065,45.61688312
6.582857143,88.47402597,45.61688312
6.610285714,88.7987013,45.61688312
6.637714286,89.44805195,45.94155844
6.665142857,90.0974026,45.94155844
6.692571429,90.74675325,46.26623377
6.72,91.07142857,46.26623377
6.747428571,91.72077922,46.59090909
6.774857143,92.37012987,46.59090909
6.802285714,93.01948052,46.59090909
6.829714286,93.66883117,46.91558442
6.857142857,93.99350649,47.24025974
6.884571429,94.96753247,47.24025974
6.912,95.29220779,47.24025974
6.939428571,95.61688312,47.56493506
6.966857143,95.94155844,47.56493506
6.994285714,96.59090909,47.88961039
7.021714286,97.24025974,47.88961039
7.049142857,97.56493506,47.88961039
7.076571429,96.59090909,48.21428571
7.104,93.34415584,48.53896104
7.131428571,89.44805195,48.53896104
7.158857143,88.7987013,48.53896104
7.186285714,86.2012987,48.86363636
7.213714286,83.92857143,48.86363636
7.241142857,81.98051948,48.86363636
7.268571429,80.68181818,49.18831169
7.296,78.73376623,49.18831169
7.323428571,76.78571429,49.51298701
7.350857143,74.83766234,49.83766234
7.378285714,70.94155844,49.83766234
7.405714286,70.61688312,50.16233766
7.433142857,67.69480519,50.16233766
7.460571429,65.0974026,50.16233766
7.488,63.47402597,50.48701299
7.515428571,59.9025974,50.48701299
7.542857143,56.33116883,50.81168831
7.570285714,54.05844156,50.81168831
7.597714286,50.16233766,51.13636364
7.625142857,47.24025974,51.13636364
7.652571429,45.29220779,51.13636364
7.68,43.99350649,51.46103896
7.707428571,40.0974026,51.46103896
7.734857143,37.17532468,51.46103896
7.762285714,35.55194805,51.46103896
7.789714286,33.27922078,51.46103896
7.817142857,32.95454545,51.46103896
7.844571429,31.00649351,51.46103896
7.872,29.05844156,51.46103896
7.899428571,27.75974026,51.78571429
7.926857143,27.11038961,51.78571429
7.954285714,25.16233766,51.78571429
7.981714286,23.53896104,51.78571429
8.009142857,21.59090909,51.78571429
8.036571429,20.94155844,51.78571429
8.064,19.31818182,50.81168831
8.091428571,18.01948052,48.86363636
8.118857143,16.72077922,48.21428571
8.146285714,16.07142857,48.21428571
8.173714286,14.44805195,47.88961039
8.201142857,12.82467532,47.56493506
8.228571429,11.52597403,47.24025974
8.256,11.2012987,46.91558442
8.283428571,10.87662338,46.59090909
8.310857143,10.87662338,45.61688312
8.338285714,10.22727273,44.96753247
8.365714286,10.22727273,44.64285714
8.393142857,9.902597403,41.07142857
8.420571429,9.902597403,39.12337662
8.475428571,9.902597403,38.14935065
8.502857143,9.902597403,38.14935065
8.530285714,9.902597403,37.5
8.585142857,10.55194805,37.5
8.612571429,10.87662338,37.17532468
8.64,10.55194805,36.85064935
8.667428571,10.55194805,36.85064935
8.694857143,10.55194805,36.2012987
8.722285714,10.55194805,36.2012987
8.749714286,10.22727273,35.87662338
8.804571429,9.253246753,35.87662338
8.859428571,8.603896104,35.55194805
8.886857143,8.279220779,34.9025974
8.914285714,7.954545455,34.9025974
8.941714286,7.954545455,34.9025974
8.969142857,8.603896104,34.57792208
8.996571429,8.603896104,33.92857143
9.024,8.603896104,33.92857143
9.051428571,8.279220779,33.92857143
9.078857143,7.62987013,33.6038961
9.106285714,7.62987013,33.27922078
9.133714286,7.305194805,32.95454545
9.161142857,7.305194805,32.62987013
9.188571429,7.62987013,31.98051948
9.243428571,8.603896104,31.98051948
9.270857143,9.253246753,31.98051948
9.325714286,8.279220779,31.65584416
9.353142857,7.954545455,31.65584416
9.380571429,7.954545455,31.65584416
9.435428571,8.603896104,31.65584416
9.462857143,8.603896104,31.65584416
9.490285714,7.954545455,31.65584416
9.517714286,7.62987013,31.65584416
9.545142857,7.62987013,31.33116883
9.572571429,7.305194805,31.33116883
9.6,6.980519481,30.68181818
9.627428571,6.655844156,30.35714286
9.654857143,6.655844156,30.03246753
9.682285714,6.331168831,30.03246753
9.709714286,6.006493506,29.70779221
9.737142857,6.655844156,29.38311688
9.764571429,6.980519481,29.05844156
9.792,7.954545455,29.05844156
9.819428571,8.603896104,28.73376623
9.846857143,8.928571429,28.73376623
9.874285714,8.603896104,28.08441558
9.901714286,8.279220779,27.75974026
9.956571429,9.902597403,27.43506494
9.984,10.87662338,27.43506494
10.01142857,8.928571429,27.11038961
10.03885714,8.603896104,27.11038961
10.09371429,7.954545455,26.78571429
10.12114286,7.954545455,26.78571429
10.14857143,8.279220779,26.78571429
10.176,7.954545455,26.46103896
10.20342857,7.305194805,26.46103896
10.23085714,6.980519481,26.46103896
10.25828571,6.980519481,26.13636364
10.28571429,7.62987013,25.81168831
10.31314286,8.279220779,25.48701299
10.34057143,8.928571429,25.48701299
10.368,9.902597403,25.16233766
10.39542857,8.928571429,25.16233766
10.42285714,7.62987013,25.16233766
10.45028571,6.980519481,25.16233766
10.50514286,8.603896104,24.83766234
10.53257143,8.928571429,24.18831169
10.56,9.577922078,23.86363636
10.58742857,9.253246753,23.53896104
10.61485714,8.603896104,23.21428571
10.64228571,7.954545455,22.88961039
10.66971429,8.279220779,22.88961039
10.69714286,9.253246753,22.88961039
10.72457143,9.902597403,22.56493506
10.752,10.22727273,22.56493506
10.77942857,10.55194805,22.56493506
10.80685714,10.22727273,22.24025974
10.83428571,9.577922078,22.24025974
10.86171429,8.928571429,21.59090909
10.88914286,8.279220779,21.59090909
10.91657143,8.279220779,21.26623377
10.944,7.954545455,20.94155844
10.97142857,7.954545455,20.94155844
10.99885714,8.279220779,20.61688312
11.02628571,8.928571429,20.61688312
11.05371429,9.577922078,20.29220779
11.08114286,9.577922078,19.96753247
11.10857143,8.928571429,19.96753247
11.136,8.928571429,19.31818182
11.16342857,9.253246753,19.31818182
11.19085714,9.577922078,19.31818182
11.21828571,9.577922078,19.31818182
11.24571429,9.902597403,18.66883117
11.27314286,10.22727273,18.66883117
11.30057143,10.22727273,18.66883117
11.328,10.22727273,18.34415584
11.38285714,9.253246753,18.01948052
11.43771429,8.928571429,17.69480519
11.46514286,8.603896104,17.69480519
11.49257143,8.603896104,17.37012987
11.52,8.928571429,17.04545455
11.54742857,8.928571429,17.04545455
11.57485714,8.928571429,16.72077922
11.60228571,8.279220779,16.72077922
11.65714286,7.62987013,16.72077922
11.68457143,7.305194805,16.72077922
11.712,7.305194805,16.72077922
11.73942857,6.980519481,16.3961039
11.76685714,6.655844156,16.3961039
11.79428571,6.655844156,16.3961039
11.82171429,6.006493506,16.07142857
11.87657143,5.681818182,15.42207792
11.904,5.681818182,15.0974026
11.95885714,6.006493506,14.77272727
12.01371429,7.305194805,14.77272727
12.04114286,7.954545455,14.77272727
12.06857143,8.279220779,14.77272727
12.096,8.279220779,14.44805195
12.12342857,8.279220779,14.12337662
12.15085714,9.253246753,13.7987013
12.17828571,9.577922078,13.7987013
12.20571429,9.577922078,13.47402597
12.26057143,11.2012987,13.47402597
12.31542857,12.17532468,13.14935065
12.34285714,11.52597403,12.82467532
12.37028571,10.55194805,12.82467532
12.42514286,9.902597403,12.5
12.45257143,9.253246753,12.5
12.48,9.902597403,12.5
12.50742857,10.55194805,12.17532468
12.53485714,10.22727273,12.17532468
12.56228571,9.253246753,12.17532468
12.58971429,9.253246753,12.17532468
12.61714286,9.577922078,12.17532468
12.64457143,10.22727273,12.17532468
12.672,10.22727273,11.85064935
12.69942857,9.577922078,11.85064935
12.75428571,9.253246753,11.85064935
12.78171429,8.603896104,11.85064935
12.80914286,8.603896104,11.85064935
12.83657143,8.603896104,11.85064935
12.864,8.928571429,11.85064935
12.89142857,9.253246753,11.85064935
12.91885714,9.902597403,11.85064935
12.94628571,10.22727273,11.85064935
12.97371429,10.22727273,11.85064935
13.00114286,10.22727273,11.85064935
13.02857143,10.22727273,11.85064935
13.056,10.22727273,11.85064935
13.08342857,10.22727273,11.85064935
13.11085714,10.55194805,11.85064935
13.16571429,11.52597403,12.17532468
13.19314286,11.85064935,12.17532468
13.22057143,12.17532468,12.17532468
13.248,12.17532468,12.5
13.27542857,11.52597403,12.5
13.30285714,11.2012987,12.5
13.35771429,10.55194805,12.5
13.38514286,10.55194805,12.5
13.44,11.52597403,12.82467532
13.46742857,12.5,12.82467532
13.54971429,13.7987013,12.82467532
13.57714286,13.7987013,12.82467532
13.60457143,13.7987013,12.82467532
13.632,13.47402597,12.82467532
13.68685714,12.82467532,12.82467532
13.71428571,12.5,12.82467532
13.74171429,12.5,12.82467532
13.79657143,13.14935065,12.82467532
13.824,13.7987013,12.82467532
13.85142857,13.7987013,13.14935065
13.87885714,13.47402597,13.14935065
13.90628571,13.47402597,13.14935065
13.93371429,13.7987013,13.14935065
13.96114286,14.44805195,13.14935065
14.016,15.0974026,13.14935065
14.04342857,15.0974026,13.14935065
14.07085714,14.77272727,13.14935065
14.09828571,14.12337662,13.47402597
14.12571429,14.12337662,13.47402597
14.15314286,13.7987013,13.47402597
14.18057143,13.47402597,13.47402597
14.208,13.7987013,13.7987013
14.23542857,14.44805195,13.7987013
14.29028571,15.0974026,14.12337662
14.34514286,15.42207792,14.12337662
14.37257143,15.42207792,14.12337662
14.4,15.0974026,14.44805195
14.45485714,14.44805195,14.44805195
14.48228571,14.44805195,14.44805195
14.50971429,14.12337662,14.44805195
14.53714286,14.12337662,14.44805195
14.56457143,14.12337662,14.44805195
14.592,13.7987013,14.44805195
14.61942857,13.7987013,14.44805195
14.64685714,13.7987013,14.44805195
14.67428571,13.7987013,14.44805195
14.70171429,14.12337662,14.44805195
14.72914286,14.12337662,14.44805195
14.75657143,13.7987013,14.44805195
14.784,13.47402597,14.44805195
14.83885714,13.14935065,14.44805195
14.86628571,12.82467532,14.44805195
14.89371429,12.82467532,14.44805195
14.92114286,12.82467532,14.12337662
14.976,14.44805195,14.12337662
15.03085714,15.0974026,14.12337662
15.05828571,15.42207792,14.12337662
15.08571429,15.42207792,14.12337662
15.11314286,14.77272727,14.12337662
15.14057143,14.44805195,14.12337662
15.168,14.12337662,14.12337662
15.19542857,13.7987013,14.12337662
15.22285714,13.47402597,14.12337662
15.25028571,12.5,14.12337662
15.27771429,11.85064935,14.12337662
15.30514286,11.52597403,14.12337662
15.33257143,11.52597403,14.12337662
15.36,11.52597403,14.12337662
15.38742857,12.17532468,14.12337662
15.41485714,12.82467532,14.12337662
15.44228571,12.82467532,14.12337662
15.46971429,12.17532468,14.12337662
15.49714286,11.52597403,14.12337662
15.552,10.55194805,14.12337662
15.57942857,9.902597403,14.12337662
15.60685714,9.902597403,14.12337662
15.63428571,10.55194805,14.44805195
15.66171429,10.55194805,14.44805195
15.68914286,9.577922078,14.44805195
15.71657143,8.603896104,14.44805195
15.744,8.603896104,14.77272727
15.77142857,8.279220779,14.77272727
15.79885714,8.279220779,15.0974026
15.82628571,8.279220779,15.0974026
15.85371429,8.279220779,15.0974026
15.90857143,7.62987013,15.42207792
15.96342857,7.305194805,15.42207792
15.99085714,7.305194805,15.74675325
16.04571429,8.279220779,15.74675325
16.07314286,8.279220779,15.74675325
16.10057143,7.954545455,15.74675325
16.15542857,7.62987013,15.74675325
16.18285714,7.305194805,15.42207792
16.21028571,6.980519481,15.0974026
16.23771429,6.980519481,15.0974026
16.26514286,6.655844156,14.77272727
16.32,7.62987013,14.77272727
16.37485714,8.279220779,14.77272727
16.40228571,8.603896104,14.77272727
16.42971429,8.603896104,14.77272727
16.45714286,8.279220779,14.77272727
16.48457143,7.954545455,14.77272727
16.53942857,7.305194805,14.77272727
16.62171429,6.655844156,14.77272727
16.64914286,6.655844156,14.77272727
16.67657143,6.655844156,14.77272727
16.704,7.62987013,14.77272727
16.73142857,8.279220779,14.77272727
16.75885714,8.928571429,14.77272727
16.78628571,9.253246753,14.77272727
16.81371429,9.577922078,14.77272727
16.84114286,9.902597403,14.77272727
16.896,10.55194805,14.77272727
16.92342857,10.87662338,14.77272727
16.95085714,10.55194805,14.44805195
16.97828571,10.22727273,14.44805195
17.00571429,9.902597403,14.44805195
17.03314286,9.902597403,14.44805195
17.06057143,10.22727273,14.44805195
17.11542857,10.55194805,14.44805195
17.17028571,11.2012987,14.12337662
17.19771429,11.52597403,14.12337662
17.22514286,11.2012987,14.12337662
17.25257143,10.55194805,14.12337662
17.30742857,9.902597403,14.12337662
17.33485714,9.577922078,14.12337662
17.36228571,9.577922078,14.44805195
17.41714286,10.55194805,14.44805195
17.44457143,11.2012987,14.44805195
17.472,11.2012987,14.44805195
17.49942857,10.87662338,14.77272727
17.52685714,10.87662338,14.77272727
17.55428571,10.55194805,14.77272727
17.58171429,10.55194805,14.77272727
17.60914286,10.87662338,14.77272727
17.63657143,11.2012987,14.77272727
17.664,11.52597403,15.0974026
17.69142857,11.85064935,15.0974026
17.71885714,12.17532468,15.0974026
17.74628571,12.17532468,15.0974026
17.77371429,12.17532468,15.0974026
17.80114286,12.17532468,15.0974026
17.82857143,12.17532468,15.0974026
17.856,12.5,15.0974026
17.88342857,12.5,15.42207792
17.91085714,12.17532468,15.42207792
17.96571429,11.85064935,15.42207792
18.02057143,10.87662338,15.74675325
18.07542857,10.55194805,15.74675325
18.10285714,10.55194805,15.74675325
18.15771429,11.2012987,15.74675325
18.18514286,12.17532468,15.74675325
18.21257143,12.5,15.74675325
18.24,12.82467532,15.74675325
18.26742857,12.82467532,15.74675325
18.29485714,12.82467532,15.74675325
18.32228571,12.82467532,15.74675325
18.37714286,13.7987013,15.74675325
18.40457143,14.44805195,15.74675325
18.432,14.44805195,15.42207792
18.45942857,14.44805195,15.42207792
18.48685714,14.12337662,15.0974026
18.51428571,13.7987013,15.0974026
18.54171429,13.47402597,15.0974026
18.59657143,12.82467532,15.0974026
18.624,12.5,15.0974026
18.65142857,12.17532468,15.0974026
18.67885714,12.17532468,15.0974026
18.70628571,12.17532468,15.0974026
18.73371429,12.17532468,15.0974026
18.84342857,11.2012987,15.0974026
18.87085714,10.55194805,15.0974026
18.92571429,9.577922078,15.0974026
18.95314286,9.253246753,15.0974026
18.98057143,9.253246753,15.0974026
19.008,8.928571429,15.0974026
19.03542857,9.902597403,15.0974026
19.06285714,9.902597403,15.0974026
19.09028571,9.577922078,15.0974026
19.11771429,9.253246753,15.0974026
19.14514286,8.928571429,15.0974026
19.17257143,8.928571429,15.0974026
19.2,8.928571429,15.0974026
19.22742857,8.928571429,15.0974026
19.25485714,9.577922078,15.0974026
19.28228571,10.22727273,15.0974026
19.30971429,11.85064935,15.42207792
19.33714286,12.5,15.42207792
19.36457143,12.5,15.42207792
19.392,12.17532468,15.42207792
19.41942857,11.2012987,15.42207792
19.44685714,10.55194805,15.42207792
19.47428571,10.22727273,15.42207792
19.50171429,9.902597403,15.42207792
19.52914286,9.577922078,15.42207792
19.55657143,8.928571429,15.42207792
19.584,8.928571429,15.42207792
19.63885714,10.55194805,15.42207792
19.66628571,12.5,15.42207792
19.69371429,12.82467532,15.42207792
19.72114286,12.82467532,15.42207792
19.776,11.85064935,15.42207792
19.80342857,11.52597403,15.42207792
19.83085714,11.2012987,15.42207792
19.85828571,12.17532468,15.0974026
19.88571429,12.5,15.0974026
19.91314286,13.14935065,15.0974026
19.94057143,12.82467532,15.0974026
19.99542857,12.17532468,15.0974026
20.05028571,11.85064935,15.0974026
20.07771429,11.2012987,15.0974026
20.10514286,11.52597403,15.42207792
20.13257143,11.85064935,15.42207792
20.16,11.85064935,15.42207792
20.18742857,11.85064935,15.42207792
20.21485714,11.85064935,15.42207792
20.24228571,11.85064935,15.42207792
20.26971429,11.85064935,15.42207792
20.29714286,12.5,15.42207792
20.32457143,12.82467532,15.42207792
20.352,13.47402597,15.42207792
20.37942857,14.12337662,15.42207792
20.40685714,14.12337662,15.42207792
20.43428571,13.47402597,15.42207792
20.48914286,12.5,15.42207792
20.544,11.85064935,15.42207792
20.57142857,11.52597403,15.42207792
20.59885714,11.52597403,15.42207792
20.62628571,12.17532468,15.42207792
20.65371429,13.7987013,15.42207792
20.68114286,14.12337662,15.74675325
20.70857143,13.47402597,15.74675325
20.736,12.82467532,15.74675325
20.79085714,12.17532468,15.74675325
20.84571429,11.2012987,15.74675325
20.87314286,10.87662338,16.07142857
20.90057143,10.87662338,16.07142857
20.928,10.87662338,16.3961039
21.01028571,10.22727273,16.3961039
21.06514286,9.577922078,16.3961039
21.09257143,8.928571429,16.3961039
21.14742857,8.603896104,16.3961039
21.17485714,8.603896104,16.3961039
21.22971429,9.902597403,16.3961039
21.25714286,10.55194805,16.72077922
21.28457143,10.22727273,16.72077922
21.312,9.902597403,16.72077922
21.33942857,9.902597403,16.72077922
21.36685714,10.87662338,16.72077922
21.42171429,12.17532468,16.72077922
21.44914286,13.47402597,16.72077922
21.47657143,13.7987013,16.72077922
21.504,12.82467532,16.72077922
21.53142857,12.17532468,16.72077922
21.55885714,11.85064935,16.72077922
21.61371429,11.2012987,16.72077922
21.64114286,11.2012987,16.72077922
21.66857143,11.52597403,16.72077922
21.72342857,13.14935065,16.72077922
21.75085714,13.7987013,16.07142857
21.77828571,13.7987013,16.07142857
21.80571429,13.47402597,15.74675325
21.83314286,12.82467532,15.42207792
21.86057143,12.82467532,15.42207792
21.888,14.12337662,15.42207792
21.91542857,14.12337662,15.42207792
21.94285714,13.7987013,15.42207792
21.99771429,12.82467532,15.42207792
22.02514286,12.17532468,15.42207792
22.05257143,12.17532468,15.42207792
22.08,11.85064935,15.42207792
22.10742857,11.85064935,15.42207792
22.13485714,12.17532468,15.42207792
22.16228571,13.14935065,15.42207792
22.18971429,13.47402597,15.42207792
22.21714286,14.12337662,15.42207792
22.24457143,13.47402597,15.42207792
22.29942857,13.14935065,15.42207792
22.32685714,12.5,15.42207792
22.35428571,12.82467532,15.42207792
22.38171429,13.14935065,15.42207792
22.40914286,13.14935065,15.42207792
22.43657143,13.14935065,15.42207792
22.464,13.14935065,15.42207792
22.51885714,13.14935065,15.42207792
22.54628571,12.5,15.42207792
22.60114286,11.52597403,15.42207792
22.656,10.55194805,15.42207792
22.68342857,9.902597403,15.42207792
22.71085714,9.902597403,15.42207792
22.73828571,10.22727273,15.74675325
22.76571429,10.22727273,15.74675325
22.82057143,8.928571429,15.74675325
22.87542857,8.279220779,15.74675325
22.90285714,7.954545455,16.07142857
22.93028571,7.954545455,16.3961039
22.95771429,8.603896104,16.72077922
22.98514286,9.253246753,16.72077922
23.01257143,9.577922078,17.04545455
23.04,9.577922078,17.04545455
23.06742857,10.22727273,17.04545455
23.09485714,11.52597403,17.04545455
23.12228571,11.85064935,17.04545455
23.14971429,12.82467532,17.04545455
23.17714286,13.7987013,17.04545455
23.20457143,13.7987013,16.72077922
23.232,13.14935065,16.72077922
23.25942857,12.5,16.3961039
23.28685714,12.5,16.3961039
23.31428571,13.47402597,16.3961039
23.34171429,14.77272727,16.3961039
23.36914286,14.77272727,16.3961039
23.39657143,14.44805195,16.3961039
23.424,13.47402597,16.3961039
23.47885714,12.82467532,16.3961039
23.50628571,12.17532468,16.3961039
23.53371429,11.85064935,16.3961039
23.56114286,11.85064935,16.3961039
23.58857143,11.85064935,16.3961039
23.616,11.2012987,16.3961039
23.64342857,10.55194805,16.3961039
23.67085714,10.55194805,16.3961039
23.69828571,10.55194805,16.3961039
23.72571429,10.55194805,16.07142857
23.75314286,10.55194805,15.74675325
23.78057143,11.2012987,15.74675325
23.808,11.85064935,
23.83542857,12.82467532,
23.86285714,12.82467532,
23.89028571,12.82467532,
23.91771429,12.82467532,
23.94514286,12.5,
23.97257143,12.5,
